Timestamp,Please enter your worker ID,Please enter verification code from this writing session (session_id),Is English your first language?,"During this writing session, the suggestions you received were grammatically correct, and contributed to the fluency of the story.","During this writing session, the suggestions helped me come up with new ideas.","During this writing session, I felt like that I would have written a *better* story if I wrote the story alone.","During this writing session, the system was competent (having expert knowledge and ability to perform a task successfully) in writing.","During this writing session, the system was capable of writing creative stories.","During this writing session, the system understood what I was trying to write.",Which aspects of the suggestions (that you received during this writing session) can be improved? Any specific examples?,It was easy to write with the system.,I am satisfied with the story I wrote.,I am confident in my ability to write a story with the help of the system.,I feel like the story is mine. ,____% of the story is written by me (and the rest is written by taking the suggestions). [between 0-100%],"If the system is available for free, I would reuse the system.",Any feedback/comment? (optional)
9/3/2021 13:08:08,A345TDMHP3DQ3G,8499365ffee244d39a7d7faf479fea13,Yes,6,7,3,7,7,7,"I disliked when the suggestions recommended that I use sentences to introduce the story as an actual book written by someone else. I don't want to give a synopsis of a book, but rather tell my own story. ",7,7,7,7,60,6,
9/3/2021 18:07:44,A345TDMHP3DQ3G,6cd01768d763429a9c65131ad293b2fe,Yes,6,5,4,5,5,6,Some of the suggestions were overly redundant and other times I only got a single suggestion rather than a handful to choose from.,5,1,5,4,70,6,
9/3/2021 18:22:25,A345TDMHP3DQ3G,58b22fb410164805b905af9868fc0c18,Yes,6,7,4,6,6,7,Some of the suggestions I received were too vague; I wanted to give more specific details. ,7,4,4,5,65,6,
9/3/2021 18:37:18,A345TDMHP3DQ3G,25ad6925dd65422989e3659250ac9bfd,Yes,5,5,6,4,4,5,I thought some suggestions were skipping over periods of time that I wanted to discuss and cover in my story. ,4,3,1,4,65,4,
9/3/2021 19:00:49,A345TDMHP3DQ3G,02ef07c642254b088b72486ce41e010c,Yes,7,6,4,6,7,7,Some of the suggestions were too vague or didn't fit what I wanted to say (I was talking about a picnic and the suggestion proposed ice cream or non-picnic foods).,6,7,4,4,75,6,
9/3/2021 19:25:57,A345TDMHP3DQ3G,8462cd8c839f4ebbb940326f3af1922c,Yes,6,7,4,7,7,7,"Some of the suggestions didn't feel like conclusions even when I was getting toward the end of the 10 minute mark, and I wanted ideas for how to wrap up.",6,5,6,6,70,6,
9/3/2021 19:40:29,A345TDMHP3DQ3G,f326178e52c34b5b97911cbe8f9c58ba,Yes,6,6,7,6,6,6,"Some of the suggestions were a little more comedic than I was going for (i.e. the name of the restaurant was the Little Shrimp), but it turned out to work for the story. ",6,6,7,6,65,6,
8/15/2021 17:23:35,A394JO4NEPCY3M,9aca14b9d4bc4e4b9b240782bd72c6db,Yes,6,5,2,6,6,6,I would have liked a little more variety with the suggestions.,6,7,7,7,80,6,
8/16/2021 14:36:48,A394JO4NEPCY3M,c39a4e04b8b7471ab8601c74d57dcd1b,Yes,7,6,1,7,7,7,"None, I thought these were very good in variety and helping to take the story in a direction.",6,6,7,6,75,6,
8/17/2021 16:05:12,A394JO4NEPCY3M,b497d14e65404451850e963ceb3073cf,Yes,7,7,1,7,7,7,They could have had more variety.,7,6,6,5,90,6,
8/21/2021 14:07:11,A394JO4NEPCY3M, 0ff12af0651e4b0eaf88e22e82058137,Yes,7,7,1,7,7,7,"I thought they were great, I would not have thought of the mutant angle on my own",7,7,7,6,70,7,
8/31/2021 13:48:33,A3DS5B06ZCD3E3,1a94f1f656ad46d4b58923212e41cdeb,Yes,6,6,4,6,6,7,There seemed to be several duplicate or near duplicate answers in the choices. ,7,7,7,6,85,7,These are a lot of fun. I like seeing if the system can tell what I am trying to write or if it has a separate idea of what is trying to be done.
8/31/2021 14:07:15,A3DS5B06ZCD3E3,8e6cbcb7ebb3489ebf2678edddfd9e6f,Yes,7,7,3,7,7,7,None really. The suggestions were very good and helped me out a lot with ideas and to fill in some gaps.,7,7,7,6,75,7,
8/31/2021 14:50:48,A3DS5B06ZCD3E3,83abfb13942f491b9de32bfcc1c3dc47,Yes,5,7,2,5,5,6,Some of the suggestions seemed cut off or incomplete either mid-word or missing words.,7,7,6,5,70,7,"I like this system a lot. It is very helpful in coming up with or enhancing ideas. A good portion of the time the system is on board with what I am writing and adds great suggestions. Other times it sends me in a direction I did not intend, which can be just as good, allowing me to explore ideas I may not have come up with myself. The HITs are a lot of fun. I hope I can keep doing them in the future."
8/31/2021 15:21:58,A3DS5B06ZCD3E3,79b6b33580664bc1b5c608eb32156bab,Yes,6,7,3,6,6,7,Nothing. The system did a great job at helping out with ideas and suggestions.,7,7,7,6,75,7,
9/2/2021 15:11:17,A3DS5B06ZCD3E3,b42e5d2a56024abda27ec8f8f7424916,Yes,6,5,2,5,5,5,"The system seemed repetitive with it's suggestions, it did however come up with a few really good suggestions after a few tries that helped me out a lot with direction for the story to go.",6,5,6,6,60,7,
9/2/2021 15:26:52,A3DS5B06ZCD3E3,ecb544fef0ec41789b0ca6ce942d2344,Yes,6,7,2,6,6,7,"Nothing really. The system here really helped me build out from where I started. it game me some good specific suggestions, even a name for one of the characters.",7,7,7,6,60,7,
9/3/2021 8:31:54,A3DS5B06ZCD3E3,8024bf1914664591abe824dd583d2d2a,Yes,6,7,2,5,6,6,Once again it was kind of repetitive and a few of the suggestions were cut off and incomplete,7,6,7,6,70,7,
8/17/2021 4:00:57,A3DUPRZSMU9W5R,223f27bcebb5496a850b7ce86d50e910,Yes,1,1,7,1,1,1,"The AI didn't give me any valid suggestion when I tried to use it. The one time, it had only one idea, and I hit tab again. Then it gave me some random computer type explanation and no idea.",1,7,1,7,100,1,none
8/17/2021 4:36:51,A3DUPRZSMU9W5R,110c2c98170f41b3b0f91f3af71ce98a,Yes,6,6,3,6,6,6,"This session went better than my previous one. There were multiple suggestions, and always a couple usable ones.",6,5,6,6,85,5,
8/17/2021 5:34:31,A3DUPRZSMU9W5R,0a8e182a20df447db4846b1223c619b5,Yes,4,2,5,2,2,2,"I think I used the suggestions once or twice. After that, I kept getting the same suggestions when I hit tab, and they would only have been useful if I was at the beginning of the story. IT was frustrating since I found this prompt difficult.",2,4,3,7,90,2,
8/17/2021 6:05:25,A3DUPRZSMU9W5R,11d219390dd847a9809092f91a1416d4,Yes,6,6,2,5,5,5,"The only issue I had was at the end. I was struggling to finish the story and hit tab. The suggestion I got, and there was only one, was the title and author of a book. Nothing useful.",5,5,5,4,50,5,
8/17/2021 6:52:46,A3DUPRZSMU9W5R,0139e814be15409dbab46c2d2d9ca07f,Yes,6,6,2,5,5,6,"There was one time the AI just suggested a sentence I had in my previous paragraph, so that was annoying. But mostly the suggestions were okay.",6,5,6,6,70,6,
8/17/2021 7:05:17,A3DUPRZSMU9W5R,d7e61761eda64607b4b1232dcc09bddc,Yes,7,5,1,6,6,6,"There were a couple of times the suggestions were pretty much the same. A different word or two, but all the same meaning. That made it hard to use them.",6,5,6,6,60,6,
8/18/2021 3:26:45,A3DUPRZSMU9W5R,94e6de534f4b4e2d965348fc3f4e317d,Yes,6,7,1,6,6,6,The examples were many and varied and helped the flow of the story.,6,6,6,6,70,6,
8/18/2021 3:40:03,A3DUPRZSMU9W5R,c99f8c2465da42cc91498fd9d99e360b,Yes,6,5,1,6,6,5,"There was one suggestion that was simply titles of books or information about an author. This was completely useless. I did use another suggestion given to me, later on in my story from the time I requested it initially. So that was helpful.",7,6,7,7,70,6,
8/18/2021 3:54:42,A3DUPRZSMU9W5R,f4aa98d6f88649e786c95c9c77960a26,Yes,6,6,1,6,6,7,"I got really stuck a couple of times, and the suggestions were perfect to help me continue. Even if I didn't use them, they seemed to focus me to where I wanted to go with my story.",6,7,6,7,80,7,
8/18/2021 4:31:49,A3DUPRZSMU9W5R,672cbc4dddf545218344122b24e3fd7a,Yes,7,7,1,7,7,7,I used the system a lot in this story and pretty much for the whole ending because I wasn't really sure where I was going.,7,7,7,5,55,6,
8/18/2021 4:44:43,A3DUPRZSMU9W5R,8ca7402df5f646c3adb963acabde457f,Yes,6,7,2,6,6,7,the suggestions were great and really helped me to keep the story going. I have no issues,6,5,6,6,60,7,
8/18/2021 6:09:02,A3DUPRZSMU9W5R,6840e511d899433ea125410c709f6ed5,Yes,7,7,1,7,7,7,This story was really tough for me to think of. the suggestions of the AI helped to complement my ideas and follow the direction I wanted the story to go.,7,4,6,7,80,7,
8/18/2021 6:30:54,A3DUPRZSMU9W5R,b7bbabfaabda406ba45cd152872abf82,Yes,6,7,1,7,6,7,There were times the AI was able to finish a sentence I had only begun. Also it gave partial ideas I could complete. It worked well for me.,7,6,7,7,80,7,
8/18/2021 8:47:23,A3DUPRZSMU9W5R,0c7bfadbd8db49b4b793e2a46e581759,Yes,7,7,1,7,7,6,"I gave more power to the AI when writing this time and was surprised that it was able to basically do the story without me. I seemed to be the one that offered suggestions or added minor things, but used most of what the AI gave me",7,5,7,3,45,6,
8/18/2021 9:18:58,A3DUPRZSMU9W5R,4be21e1efc0b433bb4c32954340f3da6,Yes,5,6,4,6,6,5,"There was a spot where I mentioned the moon people weren't killed and the US government wouldn't know, but the AI kept suggesting the next part of the story would be to punish the astronauts for disobeying. I just moved on with another idea of my own.",5,2,5,6,80,5,"I wasn't happy with my story, but I don't think it really had anything to do with the AI. I just wanted to go a different route than it did, but I couldn't quite figure out how to make it sound good."
8/18/2021 4:47:30,A3MYPYBVHX7FQ2,be2644ed7bc34c438c36bf80db400c9c,Yes,7,5,2,7,6,2,"The system struggles to come up with any new ideas, as I write on this subject. It's understandable, because this is a very abstract thinking, kind of topic to write on. I find that the system understands the structure of my sentences and phrasing, but it can't really add much to these mystical kinds of concepts. It paraphrased a lot of it's responses to my queries, taking my previous statement and finding a new way to express the same thing. The system did really well, it's suggestions were solid. I didn't find that it was very helpful in taking the story in new directions, on this topic, but that's understandable. A lot of my part in the story was about questioning everything, and that's a concept that I have trouble with, I wouldn't expect any system to figure out things that are beyond my own comprehension. I'll keep trying to work with the system and update this comment, as I go.",7,5,7,6,80,7,
8/18/2021 5:25:56,A3MYPYBVHX7FQ2,138dd7338a0f480584ca1deddb32f6b7,Yes,6,3,2,4,5,2,"The system seemed to misunderstand a lot of what I wrote, this time. It gave me a lot of suggestions that were outside the scope of what we were writing about. It seemed to have a hard time keeping its phrases on topic. I didn't get a lot that I could use from the system this time, but that may be my own lack of focus. The topic was very abstract and difficult to write on, so the suggestions I was getting probably would have worked better if I had been working with better ideas to begin with. I was able to write a story, but I still don't think it was a very good one. I can't expect the system to do a lot better than I do, when writing about a human concept like fatherhood.",7,3,6,7,85,7,
8/18/2021 5:55:02,A3MYPYBVHX7FQ2,7e400fae43e543b0a6719cc2974029de,Yes,7,7,1,7,6,5,"This session was the best one yet, working with the system. The suggestions that it gave me worked as a turn of phrase, working well within the framework of the story as it was written, but the suggested phrases also helped me to find new directions of thought. This was a really good collaboration, with the system. I don't know how good the story is, but it was a lot of fun to write. I don't have any examples of how to improve the system, based on this writing session, because I would love to work with this system, exactly the way it is, again.",7,7,7,6,70,7,
8/18/2021 6:19:47,A3MYPYBVHX7FQ2,84d37eaac05e42fd84fda709a661cf51,Yes,7,6,2,6,5,3,"The system did an admirable job of providing suggestions. Most of the suggestions were kind of an echo of what I had already written, but stated in a new way. This worked well, because when I heard the suggestions, even if they were familiar, they gave me new ideas about where to go with the story. If I have any useful suggestion at all, it would be for the system to take maybe one of the optional suggestions (it seems to average about 4 suggestions per request) and take more of a gamble by giving me back something that is a more dramatic departure from what I've already written. That way, the system can analyze what I use, from its pot luck option, and learn more about how to provide fresh content suggestions. I hope that what I'm saying is coming across as logical, I'm having trouble finding good suggestions to offer.",7,6,6,6,80,7,
8/18/2021 6:49:05,A3MYPYBVHX7FQ2,68b5778423c44a4fb9a48f9a63890b7b,Yes,6,2,3,4,2,2,"The system seemed to be offering suggestions based on more information than I had in the abstract prompt that I was given. It gave me a lot of suggestions, citing authorship, publishing dates, context of the story outside the bounds of the abstract. It wasn't particularly helpful to me, because I was only writing off of the prompt, and did not, or could not, consider the wider subject of the story it was taken from. I would suggest that the AI confine itself to the information given in the abstract, and to not cite any information that has not already been introduced into the story unless it is new, fresh content.",5,4,5,7,90,7,
8/18/2021 7:28:07,A3MYPYBVHX7FQ2,f3f02425b9904e5b8084c47c1c6d2a42,Yes,7,7,1,7,5,6,"The system seemed to follow my lead very effectively this time, because throughout the story I found myself also following the system's lead. It offered suggestions that helped me to form my part of the story. My suggestion would be not to change anything about the system I used during this writing session.",7,6,7,6,75,7,
8/18/2021 8:00:07,A3MYPYBVHX7FQ2,f3bd97b3642443f0869190c50ad0b771,Yes,5,6,2,6,6,4,"The system gave me some suggestions that were just cut out of the abstract writing prompt. Those were not particularly helpful, though maybe they could help the writer maintain focus on the main point of the story. What really helped me was that when the system came up with a good, fresh suggestion, it took the story in a new direction. The system did a really good job of helping me form the story during this writing session. My suggestion right now would be to keep the system working this way, but avoid cutting and pasting directly from the abstract, because it's frustrating for the writer to hope for a suggestion and to be given reused content.",6,6,7,6,75,7,
8/18/2021 9:39:39,A3MYPYBVHX7FQ2,7b3266e380274b95b5a7b775dd937da6,Yes,7,7,1,7,6,5,"I wouldn't want anything changed about the system, the way it worked during this session. It gave me good suggestions that I hadn't thought of, which really helped me to flesh out the story. I liked its suggestions enough to let it guide a good part of the story, which I haven't done with the system in any of the other writing sessions that I've done so far. I've found good suggestions in most of them, but I still felt like I led the overall story. In this session, the system was working toward forming the story in the same way I was, it seemed anyway. It felt as though the system was offering branching possibilities in its suggestions, and that was really helpful. I would suggest that the system is most useful when it offers several branching possibilities, taken from the point of the writer's last line. Like a choose your own adventure story, the computer offers branches that the writer can take to change the direction of the story. It worked well in this session.",7,6,7,6,65,7,
8/22/2021 6:57:00,A3MYPYBVHX7FQ2,725f9e4adc1a4532a34c755cdbf0f5f2,Yes,6,5,2,6,4,6,"The system worked pretty well during this session. I got suggestions that fit right into the narrative. They didn't really take it in any new directions, but they offered some details that I hadn't thought to write. There were a couple of times where the system had no suggestion. I would suggest that it should always take a stab at it, and just offer something. Even a completely inappropriate suggestion may be useful to the writer. Any idea that I haven't come up with myself can change the course of my thought. Other than that, I was happy with the system over this session. I think it did a great job.",7,6,7,6,65,7,
8/22/2021 11:52:36,A3MYPYBVHX7FQ2,12b63e9bbb204e43a40cb95aa7a44b17,Yes,6,6,2,5,4,4,"The system seemed to be stuck in a certain pattern of thought, during this session. I got the same suggestion repeatedly. When it did break from that pattern, and offer a new suggestions, they were useful. The only suggestion I have is to provide more varied responses.",5,4,6,7,75,7,
8/23/2021 3:11:22,A3MYPYBVHX7FQ2,cef96a7714dd4388a3d30fa893191ec3 ,Yes,4,2,4,2,1,1,"The system suggested a lot of ideas that were outside the scope of writing this story. It went deeper into the work that the writing prompt was taken from and offered a lot of inappropriate suggestions, for the purpose of writing a new story. Many suggestions read like a tag line for a book, but not useful at all in writing a story. The few suggestions that I did use were snippets that the system suggested repeatedly. My suggestion would be to give the writer more varied suggestions, and do not give any suggestions that read like a synopsis of the book that the writing prompt was taken from. ",2,4,4,7,90,7,
8/23/2021 9:40:32,A3MYPYBVHX7FQ2,a15863f8588b40cd8ba28a171471031f ,Yes,5,2,4,2,2,3,"During this session the system offered only a few suggestions, repeatedly. I had trouble fitting any of it's suggestions into the narrative. I did use a few, in hopes that it would offer something different a few sentences later, but it never did. It was not particularly helpful this time, though it certainly didn't hurt anything. I just felt that it wasn't much of a collaboration, with the system. My suggestion is to provide more varied responses, which the system normally does.",3,3,3,7,90,7,
8/23/2021 12:03:50,A3MYPYBVHX7FQ2,5d3c9dbeb3e04c82ac88501a6668d530 ,Yes,7,7,1,7,6,7,I had no trouble at all with the system during this session. It helped me to form the story and it gave suggestions that helped to improve the story and to take it in new directions. My suggestion would be to keep up the great work.,7,6,7,6,80,7,
8/23/2021 13:06:58,A3MYPYBVHX7FQ2,57514b6dd0764421a04c0b7a640c926b ,Yes,7,7,1,7,6,6,"Over this session, every time I called the system for a suggestion there was at least one really good choice. The system helped me formulate a story that I really like. I don't have a suggestion for improvement, I only hope the system continues to function in exactly the same way it did during this session.",7,7,7,6,80,7,
8/23/2021 13:39:09,A3MYPYBVHX7FQ2,79757c30997549af8a2d741ed49ff453 ,Yes,7,7,1,6,6,6,"This session was very good. I felt like I was collaborating with a human writer, rather than with an AI powered system. The system did a great job of providing appropriate suggestions, within the context of the story I was writing. It was particularly helpful this time in making suggestions that were varied enough that I had choices on where to take the story, even if I chose to use a suggestion from the system. I would suggest that the system should continue to provide varied suggestions, that allow the story to move in any of several directions. It was a pleasure to work with.",7,7,7,6,70,7,
8/25/2021 12:56:36,A3MYPYBVHX7FQ2,b43dca37a1704c10990f320c35f2828f ,Yes,5,3,3,4,2,3,"During this session, most of the system's suggestions were copies of what had already been written. In some cases they were word for word, and in some cases they were worded slightly differently. The system never really had any new suggestions, after the first round of suggestions. The improvement that would make the most difference would be to offer better, more varied suggestions. ",4,5,6,6,85,7,
8/28/2021 12:17:15,A3MYPYBVHX7FQ2,2cd0471292f14be5bf1ccb9b313e1903 ,Yes,6,2,3,2,3,2,"The system started out with suggestions about stories similar to this one, meaning a lot of information about who wrote them, what they were called, etc. Once it started offering suggestions related to this story, it offered some good filler but nothing that introduced new ideas. I was able to use some of what the system suggested, although a lot of it was repeated too many times to be useful and some of it was just a slight rephrase of what I'd already written and established. I'm not sure I can give specific suggestions on how to fix that, but it would be better if the system didn't look for similar stories and give information about those publications, but rather it should just give a suggestion for what the next line in the current story might be.",2,4,6,6,85,7,
